processed_words,model_name,retry_count,turn_count,success_failure
sixty,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 500 - {'id': 'o5vFc6r-zqrih-96a56fa8da2dcfb0', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}"
delve,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 500 - {'id': 'o5vFcPb-zqrih-96a56faf0a1debe9', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}"
anime,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 500 - {'id': 'o5vFc7C-zqrih-96a56fa899f1fab2', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}"
badge,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 500 - {'id': 'o5vFcFR-zqrih-96a56fabfc87fab2', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}"
waltz,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 500 - {'id': 'o5vFc8n-zqrih-96a56fa91ab315e9', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}"
comma,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 500 - {'id': 'o5vFc8J-zqrih-96a56fa96f71cf8f', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}"
SMASH,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 500 - {'id': 'o5vFcNd-zqrih-96a56fae9e2915e9', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}"
goose,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 500 - {'id': 'o5vFcPd-zqrih-96a56faeeec5cf41', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}"
kinky,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 500 - {'id': 'o5vFc8x-zqrih-96a56fa98834cfcc', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}"
GENIE,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 500 - {'id': 'o5vFcAd-zqrih-96a56fa9bb50cf41', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}"
funky,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 500 - {'id': 'o5vFc6m-zqrih-96a56fa8eb63174b', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}"
proof,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 500 - {'id': 'o5vFcHx-zqrih-96a56facfdaecfb0', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}"
wreck,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 500 - {'id': 'o5vFcBJ-zqrih-96a56fa9298915c6', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}"
qualm,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 500 - {'id': 'o5vFcPT-zqrih-96a56faeec25cfcc', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}"
ROAST,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 500 - {'id': 'o5vFcNt-zqrih-96a56faebb1fcf8f', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}"
BONGO,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 500 - {'id': 'o5vFcNk-zqrih-96a56faebdc015c6', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}"
CARRY,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 500 - {'id': 'o5vFcNN-zqrih-96a56fae7841174b', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}"
QUERY,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 500 - {'id': 'o5vFcQr-zqrih-96a56faefaccebe4', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}"
pizza,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 500 - {'id': 'o5vFcQ3-zqrih-96a56faf28b6ce94', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}"
SYRUP,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFedt-zqrih-96a56fde3b5efab2', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
chart,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFf18-zqrih-96a56fe5f83815e9', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
borax,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFf3S-zqrih-96a56fe6ce89cfcc', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
gross,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFezf-zqrih-96a56fe5bdd5174b', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
CHESS,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFf7L-zqrih-96a56fe838c5ed39', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
squad,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFf6R-zqrih-96a56fe7dac4df9a', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
TERSE,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFf5g-zqrih-96a56fe798adce94', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
QUACK,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFeyE-zqrih-96a56fe53e37cfb0', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
minor,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFf5P-zqrih-96a56fe77dacebe4', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
WASTE,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFffE-zqrih-96a56ff35cfefab2', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
wrong,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFf9G-zqrih-96a56fe8dc17fab2', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
blade,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFf2u-zqrih-96a56fe68a9115c6', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
OVARY,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFfQz-zqrih-96a56fee9e5515be', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
gusto,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFf5K-zqrih-96a56fe77f09ebe9', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
ahead,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFf58-zqrih-96a56fe76e0acf41', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
KNAVE,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFfKN-zqrih-96a56fe9a8236c4d', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
ruler,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFf5d-zqrih-96a56fe79b5eeb28', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
amaze,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFf4h-zqrih-96a56fe6b89acf8f', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
SWEAR,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFf7T-zqrih-96a56fe83a1cf94b', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
SURER,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFf9g-zqrih-96a56fe9082d9e6a', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
AFFIX,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFiix-zqrih-96a570341a6efab2', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
teeth,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFig3-zqrih-96a57033099e15c6', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
LARVA,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFihW-zqrih-96a570331deacf8f', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
torus,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFihG-zqrih-96a5703308dc15e9', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
gonad,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFijK-zqrih-96a570344fe9ed39', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
REVUE,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFjYA-zqrih-96a570454ec3cfb0', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
OCTET,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFigB-zqrih-96a570333cd5ebe4', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
wield,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFisY-zqrih-96a57035fbd215be', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
sally,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFijZ-zqrih-96a570340c2edf9a', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
IDLER,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFimQ-zqrih-96a570351ff46c4d', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
payer,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFikw-zqrih-96a57034eac89e6a', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
rupee,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFiiH-zqrih-96a57033cfc3ce94', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
LEERY,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFieu-zqrih-96a57032aea6cfb0', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
again,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFigM-zqrih-96a570333caecf41', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
SMELT,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFiko-zqrih-96a57034df3cf94b', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
MADAM,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFigK-zqrih-96a570332af9cfcc', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
KAYAK,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFifS-zqrih-96a57032daef174b', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
koala,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFihD-zqrih-96a57033887bebe9', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
ALERT,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFjK9-zqrih-96a570409cc5fab2', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
MECCA,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFii8-zqrih-96a57033e998eb28', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
vying,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFnnh-zqrih-96a570892b67cfb0', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
DERBY,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFoCX-zqrih-96a570923c299e6a', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
lever,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFnnr-zqrih-96a570899d5bcf41', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
WHIRL,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFntL-zqrih-96a5708b3b68df9a', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
SWILL,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFnmp-zqrih-96a57089489815e9', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
visit,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFnqB-zqrih-96a5708a8f7fce94', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
whiny,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFoGk-zqrih-96a570934a556c4d', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
HALVE,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFnmW-zqrih-96a570892dca174b', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
manga,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFno9-zqrih-96a57089daecebe4', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
STUFF,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFoG7-zqrih-96a5709388a315be', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
fixer,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFnn2-zqrih-96a570896b7c15c6', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
debug,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFnxj-zqrih-96a5708d48c1fab2', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
AUDIO,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFnzB-zqrih-96a5708dcafef94b', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
TAROT,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFnnZ-zqrih-96a570898825cfcc', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
VIGIL,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFog2-zqrih-96a5709c3c07cfb0', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
wrote,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFnsu-zqrih-96a5708b8b3fed39', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
VENOM,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFnrp-zqrih-96a5708b2e07eb28', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
MAYBE,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFnon-zqrih-96a5708a0ef5ebe9', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
PARER,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFoVr-zqrih-96a57098797ffab2', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
stool,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFnnG-zqrih-96a570896b82cf8f', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
RUDER,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFroS-zqrih-96a570de08c5ed39', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
apnea,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFrkV-zqrih-96a570dceb6cce94', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
WATCH,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFrjk-zqrih-96a570dc8d16cfcc', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
tally,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFsDt-zqrih-96a570e669d4909c', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
condo,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFroJ-zqrih-96a570ddeb03df9a', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
dodgy,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFriq-zqrih-96a570dc485715e9', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
IVORY,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFsA8-zqrih-96a570e578439e6a', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
INNER,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFrjG-zqrih-96a570dc7a2ccf8f', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
FERRY,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFrjA-zqrih-96a570dc7f0415c6', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
decoy,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFsAM-zqrih-96a570e59df16c4d', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
savvy,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFrnT-zqrih-96a570dd7b71eb28', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
rodeo,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFrjq-zqrih-96a570dcb926ebe9', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
amass,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFrhL-zqrih-96a570dbce3ffab2', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
cater,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFrmo-zqrih-96a570dc1cd0cfb0', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
coach,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFrjW-zqrih-96a570dc9a7dcf41', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
COCOA,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFrkt-zqrih-96a570dc9b42ebe4', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
stole,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFrie-zqrih-96a570dc3acd174b', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
mamma,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFsBh-zqrih-96a570e60f7615be', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
SLOSH,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFsAQ-zqrih-96a570e4fab5f94b', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
BEGIN,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFsb4-zqrih-96a570ee5cbdfab2', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
tepee,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFvcR-zqrih-96a5712e0db7174b', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
alley,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFvdY-zqrih-96a5712e5a08cf8f', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
piece,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFviE-zqrih-96a5712f3dfded39', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
ready,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFvdC-zqrih-96a5712e48d915c6', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
GLAZE,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFw7h-zqrih-96a57138af61cfb0', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
ARBOR,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFvek-zqrih-96a5712ef9b9eb28', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
metro,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFvjS-zqrih-96a57130abf415be', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
beast,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFvce-zqrih-96a5712e2e4315e9', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
DETOX,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFve7-zqrih-96a5712ebf47ebe9', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
BEACH,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFvbw-zqrih-96a5712dec45fab2', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
GLIDE,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFvcA-zqrih-96a5712dfe51cfb0', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
deity,moonshotai/Kimi-K2-Instruct,0,1,"FAIL;Error code: 503 - {'id': 'o5vFvfH-zqrih-96a5712f2a31df9a', 'error': {'message': 'Service unavailable', 'type': 'service_unavailable', 'param': None, 'code': None}}"
