processed_words,model_name,retry_count,turn_count,success_failure
nerve,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
NIECE,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
NOSEY,moonshotai/Kimi-K2-Instruct,4,6,FAIL
octet,moonshotai/Kimi-K2-Instruct,5,6,FAIL
outgo,moonshotai/Kimi-K2-Instruct,1,4,SUCCESS
penny,moonshotai/Kimi-K2-Instruct,1,6,SUCCESS
PESKY,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
polyp,moonshotai/Kimi-K2-Instruct,2,4,SUCCESS
pound,moonshotai/Kimi-K2-Instruct,2,5,SUCCESS
PUNCH,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
pupil,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
quill,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
QUOTH,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
REBAR,moonshotai/Kimi-K2-Instruct,7,6,FAIL
REFER,moonshotai/Kimi-K2-Instruct,5,6,FAIL
repel,moonshotai/Kimi-K2-Instruct,2,5,SUCCESS
RERUN,moonshotai/Kimi-K2-Instruct,7,6,FAIL
revel,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
RHINO,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
SEVER,moonshotai/Kimi-K2-Instruct,1,6,FAIL
SHEEP,moonshotai/Kimi-K2-Instruct,1,6,FAIL
siege,moonshotai/Kimi-K2-Instruct,3,6,SUCCESS
SIREN,moonshotai/Kimi-K2-Instruct,1,3,SUCCESS
skier,moonshotai/Kimi-K2-Instruct,0,6,SUCCESS
skunk,moonshotai/Kimi-K2-Instruct,5,5,SUCCESS
sleek,moonshotai/Kimi-K2-Instruct,1,6,FAIL
SMASH,moonshotai/Kimi-K2-Instruct,1,6,FAIL
sonic,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
stuck,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
SUMAC,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
surge,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
SWINE,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
SWING,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
SYNOD,moonshotai/Kimi-K2-Instruct,2,4,SUCCESS
theft,moonshotai/Kimi-K2-Instruct,3,5,SUCCESS
THEIR,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
THERE,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
these,moonshotai/Kimi-K2-Instruct,2,4,SUCCESS
threw,moonshotai/Kimi-K2-Instruct,1,4,SUCCESS
thyme,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
TIMID,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
tonic,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
TOTEM,moonshotai/Kimi-K2-Instruct,1,4,SUCCESS
TRIAD,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
