processed_words,model_name,retry_count,turn_count,success_failure
GROSS,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
chess,moonshotai/Kimi-K2-Instruct,0,6,FAIL
SQUAD,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
terse,moonshotai/Kimi-K2-Instruct,4,4,SUCCESS
QUACK,moonshotai/Kimi-K2-Instruct,2,6,FAIL
minor,moonshotai/Kimi-K2-Instruct,0,6,SUCCESS
WASTE,moonshotai/Kimi-K2-Instruct,1,6,FAIL
WRONG,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
blade,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
OVARY,moonshotai/Kimi-K2-Instruct,0,6,FAIL
gusto,moonshotai/Kimi-K2-Instruct,0,6,FAIL
AHEAD,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
knave,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
RULER,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
AMAZE,moonshotai/Kimi-K2-Instruct,2,6,SUCCESS
SWEAR,moonshotai/Kimi-K2-Instruct,1,6,FAIL
SURER,moonshotai/Kimi-K2-Instruct,1,4,SUCCESS
AFFIX,moonshotai/Kimi-K2-Instruct,5,6,FAIL
TEETH,moonshotai/Kimi-K2-Instruct,4,6,FAIL
larva,moonshotai/Kimi-K2-Instruct,6,6,FAIL
TORUS,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
GONAD,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
revue,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
OCTET,moonshotai/Kimi-K2-Instruct,3,6,FAIL
wield,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
genie,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
SALLY,moonshotai/Kimi-K2-Instruct,2,6,FAIL
IDLER,moonshotai/Kimi-K2-Instruct,1,4,SUCCESS
payer,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
rupee,moonshotai/Kimi-K2-Instruct,2,6,FAIL
LEERY,moonshotai/Kimi-K2-Instruct,0,6,FAIL
again,moonshotai/Kimi-K2-Instruct,5,6,FAIL
smelt,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
madam,moonshotai/Kimi-K2-Instruct,2,4,SUCCESS
KAYAK,moonshotai/Kimi-K2-Instruct,5,6,FAIL
KOALA,moonshotai/Kimi-K2-Instruct,2,6,FAIL
ALERT,moonshotai/Kimi-K2-Instruct,4,6,FAIL
MECCA,moonshotai/Kimi-K2-Instruct,2,5,SUCCESS
vying,moonshotai/Kimi-K2-Instruct,1,6,SUCCESS
derby,moonshotai/Kimi-K2-Instruct,2,3,SUCCESS
lever,moonshotai/Kimi-K2-Instruct,5,5,SUCCESS
WHIRL,moonshotai/Kimi-K2-Instruct,3,5,SUCCESS
SWILL,moonshotai/Kimi-K2-Instruct,1,6,SUCCESS
VISIT,moonshotai/Kimi-K2-Instruct,1,6,FAIL
whiny,moonshotai/Kimi-K2-Instruct,1,4,SUCCESS
HALVE,moonshotai/Kimi-K2-Instruct,0,6,SUCCESS
manga,moonshotai/Kimi-K2-Instruct,0,6,SUCCESS
STUFF,moonshotai/Kimi-K2-Instruct,0,6,SUCCESS
fixer,moonshotai/Kimi-K2-Instruct,0,6,FAIL
debug,moonshotai/Kimi-K2-Instruct,1,6,SUCCESS
audio,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
TAROT,moonshotai/Kimi-K2-Instruct,3,6,FAIL
VIGIL,moonshotai/Kimi-K2-Instruct,2,5,SUCCESS
wrote,moonshotai/Kimi-K2-Instruct,1,6,FAIL
venom,moonshotai/Kimi-K2-Instruct,1,4,SUCCESS
MAYBE,moonshotai/Kimi-K2-Instruct,4,6,FAIL
parer,moonshotai/Kimi-K2-Instruct,0,6,FAIL
STOOL,moonshotai/Kimi-K2-Instruct,2,6,SUCCESS
RUDER,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
apnea,moonshotai/Kimi-K2-Instruct,0,6,FAIL
watch,moonshotai/Kimi-K2-Instruct,2,6,FAIL
tally,moonshotai/Kimi-K2-Instruct,0,6,FAIL
condo,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
DODGY,moonshotai/Kimi-K2-Instruct,0,6,FAIL
ivory,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
INNER,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
ferry,moonshotai/Kimi-K2-Instruct,1,6,FAIL
DECOY,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
savvy,moonshotai/Kimi-K2-Instruct,2,6,FAIL
FOYER,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
rodeo,moonshotai/Kimi-K2-Instruct,2,5,SUCCESS
amass,moonshotai/Kimi-K2-Instruct,8,6,FAIL
cater,moonshotai/Kimi-K2-Instruct,2,6,FAIL
coach,moonshotai/Kimi-K2-Instruct,2,5,SUCCESS
COCOA,moonshotai/Kimi-K2-Instruct,0,6,FAIL
stole,moonshotai/Kimi-K2-Instruct,5,4,SUCCESS
MAMMA,moonshotai/Kimi-K2-Instruct,1,6,FAIL
SLOSH,moonshotai/Kimi-K2-Instruct,0,6,FAIL
begin,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
TEPEE,moonshotai/Kimi-K2-Instruct,1,6,SUCCESS
ALLEY,moonshotai/Kimi-K2-Instruct,2,6,FAIL
piece,moonshotai/Kimi-K2-Instruct,1,6,FAIL
READY,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
glaze,moonshotai/Kimi-K2-Instruct,0,6,FAIL
ARBOR,moonshotai/Kimi-K2-Instruct,1,4,SUCCESS
METRO,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
beast,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
detox,moonshotai/Kimi-K2-Instruct,10,6,FAIL
beach,moonshotai/Kimi-K2-Instruct,3,4,SUCCESS
GLIDE,moonshotai/Kimi-K2-Instruct,2,5,SUCCESS
deity,moonshotai/Kimi-K2-Instruct,1,4,SUCCESS
TRUER,moonshotai/Kimi-K2-Instruct,0,6,FAIL
SPERM,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
CADDY,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
shiny,moonshotai/Kimi-K2-Instruct,1,4,SUCCESS
vixen,moonshotai/Kimi-K2-Instruct,0,6,FAIL
piper,moonshotai/Kimi-K2-Instruct,0,6,SUCCESS
DADDY,moonshotai/Kimi-K2-Instruct,1,6,FAIL
weedy,moonshotai/Kimi-K2-Instruct,1,6,FAIL
BIBLE,moonshotai/Kimi-K2-Instruct,0,6,FAIL
using,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
crawl,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
WAXEN,moonshotai/Kimi-K2-Instruct,3,6,FAIL
vicar,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
ditty,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
GUIDE,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
lithe,moonshotai/Kimi-K2-Instruct,2,4,SUCCESS
EXPEL,moonshotai/Kimi-K2-Instruct,1,6,SUCCESS
wafer,moonshotai/Kimi-K2-Instruct,0,6,FAIL
alarm,moonshotai/Kimi-K2-Instruct,9,6,FAIL
puppy,moonshotai/Kimi-K2-Instruct,0,6,FAIL
BELLE,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
TULLE,moonshotai/Kimi-K2-Instruct,3,6,SUCCESS
BEADY,moonshotai/Kimi-K2-Instruct,1,3,SUCCESS
WAVER,moonshotai/Kimi-K2-Instruct,1,6,FAIL
knife,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
fiber,moonshotai/Kimi-K2-Instruct,0,6,SUCCESS
annex,moonshotai/Kimi-K2-Instruct,5,6,FAIL
OZONE,moonshotai/Kimi-K2-Instruct,1,6,FAIL
mourn,moonshotai/Kimi-K2-Instruct,1,6,SUCCESS
focus,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
offal,moonshotai/Kimi-K2-Instruct,2,6,FAIL
valor,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
ELDER,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
retry,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
PARRY,moonshotai/Kimi-K2-Instruct,0,6,FAIL
leech,moonshotai/Kimi-K2-Instruct,4,6,FAIL
EXCEL,moonshotai/Kimi-K2-Instruct,4,6,FAIL
CLASP,moonshotai/Kimi-K2-Instruct,0,2,SUCCESS
exile,moonshotai/Kimi-K2-Instruct,2,6,FAIL
bleak,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
evoke,moonshotai/Kimi-K2-Instruct,6,6,FAIL
poppy,moonshotai/Kimi-K2-Instruct,0,6,FAIL
worth,moonshotai/Kimi-K2-Instruct,7,6,FAIL
showy,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
DEMUR,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
SCOOP,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
defer,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
GEEKY,moonshotai/Kimi-K2-Instruct,3,5,SUCCESS
AWARD,moonshotai/Kimi-K2-Instruct,0,6,FAIL
radii,moonshotai/Kimi-K2-Instruct,4,6,FAIL
UNCUT,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
sloop,moonshotai/Kimi-K2-Instruct,1,6,FAIL
GNOME,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
verse,moonshotai/Kimi-K2-Instruct,2,6,FAIL
PAYEE,moonshotai/Kimi-K2-Instruct,1,6,FAIL
MISSY,moonshotai/Kimi-K2-Instruct,3,6,FAIL
seize,moonshotai/Kimi-K2-Instruct,0,6,FAIL
BONUS,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
spark,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
SWELL,moonshotai/Kimi-K2-Instruct,1,6,FAIL
shock,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
howdy,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
MUSHY,moonshotai/Kimi-K2-Instruct,0,6,FAIL
GRATE,moonshotai/Kimi-K2-Instruct,1,6,FAIL
SAPPY,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
MARCH,moonshotai/Kimi-K2-Instruct,1,6,FAIL
WAIVE,moonshotai/Kimi-K2-Instruct,6,6,FAIL
speck,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
HUTCH,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
trade,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
TYING,moonshotai/Kimi-K2-Instruct,1,6,SUCCESS
FINER,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
WIDER,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
berry,moonshotai/Kimi-K2-Instruct,1,6,FAIL
ERECT,moonshotai/Kimi-K2-Instruct,2,6,FAIL
alter,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
enter,moonshotai/Kimi-K2-Instruct,3,6,SUCCESS
LOWER,moonshotai/Kimi-K2-Instruct,0,6,SUCCESS
DEIGN,moonshotai/Kimi-K2-Instruct,0,6,SUCCESS
gruff,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
CRIER,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
cease,moonshotai/Kimi-K2-Instruct,7,6,FAIL
TONGA,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
craze,moonshotai/Kimi-K2-Instruct,0,6,FAIL
DREAD,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
caper,moonshotai/Kimi-K2-Instruct,0,6,FAIL
DRAFT,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
GRASS,moonshotai/Kimi-K2-Instruct,8,6,FAIL
CHIDE,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
WITCH,moonshotai/Kimi-K2-Instruct,0,6,FAIL
BULLY,moonshotai/Kimi-K2-Instruct,1,6,FAIL
grope,moonshotai/Kimi-K2-Instruct,2,5,SUCCESS
hairy,moonshotai/Kimi-K2-Instruct,0,6,SUCCESS
umbra,moonshotai/Kimi-K2-Instruct,0,6,FAIL
junto,moonshotai/Kimi-K2-Instruct,11,6,FAIL
DRYER,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
SHAPE,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
rumor,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
FRITZ,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
pique,moonshotai/Kimi-K2-Instruct,1,6,FAIL
HABIT,moonshotai/Kimi-K2-Instruct,2,4,SUCCESS
METAL,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
savoy,moonshotai/Kimi-K2-Instruct,0,6,FAIL
hello,moonshotai/Kimi-K2-Instruct,0,6,FAIL
odder,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
bused,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
boxer,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
covey,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
MOODY,moonshotai/Kimi-K2-Instruct,1,6,SUCCESS
REFER,moonshotai/Kimi-K2-Instruct,1,6,FAIL
INLET,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
HAREM,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
truss,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
skull,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
serum,moonshotai/Kimi-K2-Instruct,1,4,SUCCESS
REHAB,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
reign,moonshotai/Kimi-K2-Instruct,4,6,SUCCESS
NANNY,moonshotai/Kimi-K2-Instruct,0,6,FAIL
slash,moonshotai/Kimi-K2-Instruct,2,6,SUCCESS
label,moonshotai/Kimi-K2-Instruct,1,6,FAIL
VIGOR,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
enema,moonshotai/Kimi-K2-Instruct,3,6,FAIL
QUEEN,moonshotai/Kimi-K2-Instruct,1,4,SUCCESS
sooty,moonshotai/Kimi-K2-Instruct,5,6,FAIL
shrew,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
AFTER,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
SPEED,moonshotai/Kimi-K2-Instruct,2,6,FAIL
salsa,moonshotai/Kimi-K2-Instruct,0,6,SUCCESS
VERSO,moonshotai/Kimi-K2-Instruct,8,6,FAIL
EATER,moonshotai/Kimi-K2-Instruct,0,6,FAIL
humus,moonshotai/Kimi-K2-Instruct,5,6,FAIL
GRIME,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
stoop,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
dally,moonshotai/Kimi-K2-Instruct,1,6,FAIL
MAIZE,moonshotai/Kimi-K2-Instruct,2,5,SUCCESS
LOWLY,moonshotai/Kimi-K2-Instruct,1,6,FAIL
STASH,moonshotai/Kimi-K2-Instruct,4,6,FAIL
layer,moonshotai/Kimi-K2-Instruct,0,6,FAIL
BOSOM,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
error,moonshotai/Kimi-K2-Instruct,6,6,FAIL
woman,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
boozy,moonshotai/Kimi-K2-Instruct,1,6,FAIL
FILMY,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
AZURE,moonshotai/Kimi-K2-Instruct,0,6,FAIL
SWARM,moonshotai/Kimi-K2-Instruct,4,6,FAIL
serve,moonshotai/Kimi-K2-Instruct,0,6,SUCCESS
amity,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
saute,moonshotai/Kimi-K2-Instruct,0,2,SUCCESS
LODGE,moonshotai/Kimi-K2-Instruct,8,6,FAIL
chest,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
SHEEN,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
TRAIT,moonshotai/Kimi-K2-Instruct,4,6,FAIL
COPSE,moonshotai/Kimi-K2-Instruct,1,6,FAIL
relay,moonshotai/Kimi-K2-Instruct,0,6,FAIL
METER,moonshotai/Kimi-K2-Instruct,3,4,SUCCESS
WELCH,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
baker,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
shush,moonshotai/Kimi-K2-Instruct,6,6,FAIL
hatch,moonshotai/Kimi-K2-Instruct,0,6,FAIL
testy,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
PAPAL,moonshotai/Kimi-K2-Instruct,5,6,FAIL
EAGER,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
dogma,moonshotai/Kimi-K2-Instruct,1,4,SUCCESS
MAXIM,moonshotai/Kimi-K2-Instruct,5,6,FAIL
pulse,moonshotai/Kimi-K2-Instruct,0,6,FAIL
PLUME,moonshotai/Kimi-K2-Instruct,2,4,SUCCESS
JAZZY,moonshotai/Kimi-K2-Instruct,1,6,FAIL
ovate,moonshotai/Kimi-K2-Instruct,1,6,FAIL
EKING,moonshotai/Kimi-K2-Instruct,6,6,FAIL
dance,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
EGRET,moonshotai/Kimi-K2-Instruct,4,5,SUCCESS
elfin,moonshotai/Kimi-K2-Instruct,2,4,SUCCESS
alloy,moonshotai/Kimi-K2-Instruct,2,5,SUCCESS
PLEAT,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
lilac,moonshotai/Kimi-K2-Instruct,1,6,FAIL
TAWNY,moonshotai/Kimi-K2-Instruct,1,4,SUCCESS
PILOT,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
TOOTH,moonshotai/Kimi-K2-Instruct,0,6,FAIL
needy,moonshotai/Kimi-K2-Instruct,2,5,SUCCESS
briar,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
EVERY,moonshotai/Kimi-K2-Instruct,1,6,SUCCESS
dandy,moonshotai/Kimi-K2-Instruct,2,6,FAIL
sower,moonshotai/Kimi-K2-Instruct,0,6,FAIL
DAILY,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
goofy,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
TAKEN,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
ester,moonshotai/Kimi-K2-Instruct,2,6,FAIL
STILT,moonshotai/Kimi-K2-Instruct,2,6,FAIL
BRACE,moonshotai/Kimi-K2-Instruct,1,6,FAIL
sewer,moonshotai/Kimi-K2-Instruct,4,6,FAIL
KRILL,moonshotai/Kimi-K2-Instruct,1,6,FAIL
jolly,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
ETHER,moonshotai/Kimi-K2-Instruct,1,4,SUCCESS
whine,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
WOMEN,moonshotai/Kimi-K2-Instruct,2,5,SUCCESS
HEAVE,moonshotai/Kimi-K2-Instruct,4,6,FAIL
stave,moonshotai/Kimi-K2-Instruct,0,6,SUCCESS
EAGLE,moonshotai/Kimi-K2-Instruct,4,6,FAIL
outdo,moonshotai/Kimi-K2-Instruct,12,6,FAIL
issue,moonshotai/Kimi-K2-Instruct,3,6,SUCCESS
bilge,moonshotai/Kimi-K2-Instruct,4,6,FAIL
BRIDE,moonshotai/Kimi-K2-Instruct,0,6,FAIL
WOVEN,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
quest,moonshotai/Kimi-K2-Instruct,0,6,SUCCESS
junta,moonshotai/Kimi-K2-Instruct,4,4,SUCCESS
RIPER,moonshotai/Kimi-K2-Instruct,4,6,SUCCESS
CRACK,moonshotai/Kimi-K2-Instruct,5,6,FAIL
woozy,moonshotai/Kimi-K2-Instruct,2,6,FAIL
hobby,moonshotai/Kimi-K2-Instruct,0,6,FAIL
MAGMA,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
drawn,moonshotai/Kimi-K2-Instruct,3,5,SUCCESS
suave,moonshotai/Kimi-K2-Instruct,1,6,SUCCESS
RUMBA,moonshotai/Kimi-K2-Instruct,0,6,FAIL
imply,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
staff,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
corer,moonshotai/Kimi-K2-Instruct,0,6,FAIL
VALVE,moonshotai/Kimi-K2-Instruct,1,6,SUCCESS
AGONY,moonshotai/Kimi-K2-Instruct,1,6,FAIL
AXION,moonshotai/Kimi-K2-Instruct,0,4,FAIL;Request timed out.
quell,moonshotai/Kimi-K2-Instruct,3,6,FAIL
exact,moonshotai/Kimi-K2-Instruct,2,5,SUCCESS
taper,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
outer,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
THIEF,moonshotai/Kimi-K2-Instruct,1,6,FAIL
THIGH,moonshotai/Kimi-K2-Instruct,1,6,FAIL
unify,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
twist,moonshotai/Kimi-K2-Instruct,5,6,FAIL
SPIEL,moonshotai/Kimi-K2-Instruct,1,6,SUCCESS
dodge,moonshotai/Kimi-K2-Instruct,0,6,FAIL
evade,moonshotai/Kimi-K2-Instruct,0,6,FAIL
stray,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
utter,moonshotai/Kimi-K2-Instruct,0,6,SUCCESS
CLASS,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
SOLAR,moonshotai/Kimi-K2-Instruct,6,6,FAIL
sniff,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
elude,moonshotai/Kimi-K2-Instruct,8,6,FAIL
ADAGE,moonshotai/Kimi-K2-Instruct,1,4,SUCCESS
lapel,moonshotai/Kimi-K2-Instruct,2,6,FAIL
ALTAR,moonshotai/Kimi-K2-Instruct,0,2,SUCCESS
fetid,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
friar,moonshotai/Kimi-K2-Instruct,1,4,SUCCESS
JOIST,moonshotai/Kimi-K2-Instruct,0,6,FAIL
wryly,moonshotai/Kimi-K2-Instruct,0,6,FAIL
farce,moonshotai/Kimi-K2-Instruct,0,2,SUCCESS
ROUGE,moonshotai/Kimi-K2-Instruct,3,6,SUCCESS
squat,moonshotai/Kimi-K2-Instruct,1,4,SUCCESS
ninny,moonshotai/Kimi-K2-Instruct,1,6,FAIL
jetty,moonshotai/Kimi-K2-Instruct,1,6,FAIL
gnash,moonshotai/Kimi-K2-Instruct,0,6,FAIL
OPIUM,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
BERTH,moonshotai/Kimi-K2-Instruct,4,6,FAIL
livid,moonshotai/Kimi-K2-Instruct,2,6,FAIL
GAYER,moonshotai/Kimi-K2-Instruct,5,6,FAIL
LATTE,moonshotai/Kimi-K2-Instruct,0,6,FAIL
BANJO,moonshotai/Kimi-K2-Instruct,1,6,FAIL
folly,moonshotai/Kimi-K2-Instruct,0,6,FAIL
BESET,moonshotai/Kimi-K2-Instruct,1,6,SUCCESS
shave,moonshotai/Kimi-K2-Instruct,1,6,FAIL
DRAPE,moonshotai/Kimi-K2-Instruct,0,6,SUCCESS
ionic,moonshotai/Kimi-K2-Instruct,5,6,FAIL
cigar,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
wheel,moonshotai/Kimi-K2-Instruct,1,6,FAIL
sassy,moonshotai/Kimi-K2-Instruct,2,6,FAIL
nasty,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
eerie,moonshotai/Kimi-K2-Instruct,0,6,FAIL
OMEGA,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
tangy,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
undid,moonshotai/Kimi-K2-Instruct,0,6,FAIL
AWFUL,moonshotai/Kimi-K2-Instruct,2,6,FAIL
utile,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
voter,moonshotai/Kimi-K2-Instruct,1,6,SUCCESS
RURAL,moonshotai/Kimi-K2-Instruct,1,6,FAIL
tibia,moonshotai/Kimi-K2-Instruct,5,6,FAIL
soggy,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
virus,moonshotai/Kimi-K2-Instruct,2,6,SUCCESS
axiom,moonshotai/Kimi-K2-Instruct,5,6,FAIL
rerun,moonshotai/Kimi-K2-Instruct,5,6,FAIL
sheep,moonshotai/Kimi-K2-Instruct,0,5,SUCCESS
rarer,moonshotai/Kimi-K2-Instruct,1,6,FAIL
feral,moonshotai/Kimi-K2-Instruct,1,6,FAIL
quart,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
marry,moonshotai/Kimi-K2-Instruct,1,6,FAIL
DIRTY,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
spasm,moonshotai/Kimi-K2-Instruct,1,6,FAIL
prize,moonshotai/Kimi-K2-Instruct,1,5,SUCCESS
wooer,moonshotai/Kimi-K2-Instruct,1,4,SUCCESS
baton,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
young,moonshotai/Kimi-K2-Instruct,0,4,SUCCESS
DETER,moonshotai/Kimi-K2-Instruct,0,6,SUCCESS
float,moonshotai/Kimi-K2-Instruct,0,3,SUCCESS
