processed_words,model_name,retry_count,turn_count,success_failure
RABID,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,4,SUCCESS
SIXTY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,3,6,FAIL
ANIME,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,1,4,SUCCESS
COMMA,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,2,6,SUCCESS
goose,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,4,SUCCESS
KINKY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,6,FAIL
GENIE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,5,6,FAIL
FUNKY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,5,SUCCESS
PROOF,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,3,6,FAIL
ROAST,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,2,SUCCESS
CARRY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,1,6,FAIL
SYRUP,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,5,SUCCESS
CHART,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,6,FAIL
CHESS,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,6,FAIL
waste,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,3,SUCCESS
WRONG,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,4,SUCCESS
ovary,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,9,6,FAIL
ruler,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,4,SUCCESS
TEETH,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,9,6,FAIL
LARVA,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,2,6,FAIL
TORUS,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,3,SUCCESS
REVUE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,4,6,FAIL
sally,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,2,6,FAIL
idler,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,4,SUCCESS
PAYER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,6,FAIL
koala,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,9,6,FAIL
mecca,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,4,SUCCESS
LEVER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,4,SUCCESS
swill,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,1,4,SUCCESS
VISIT,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,4,6,FAIL
halve,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,5,6,FAIL
debug,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,1,6,FAIL
AUDIO,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,13,6,FAIL
VIGIL,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,1,6,SUCCESS
WROTE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,4,SUCCESS
venom,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,2,6,FAIL
CONDO,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,6,6,FAIL
dodgy,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,4,6,FAIL
INNER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,1,6,FAIL
ferry,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,5,SUCCESS
amass,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,2,6,FAIL
cater,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,2,6,FAIL
COACH,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,4,6,FAIL
STOLE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,5,SUCCESS
MAMMA,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,6,6,FAIL
slosh,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,1,6,SUCCESS
tepee,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,6,6,FAIL
READY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,4,SUCCESS
GLAZE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,6,SUCCESS
ARBOR,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,5,6,FAIL
BEAST,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,2,4,SUCCESS
detox,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,6,FAIL
BEACH,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,4,SUCCESS
truer,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,8,6,FAIL
CADDY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,1,5,SUCCESS
VIXEN,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,4,6,FAIL
BIBLE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,5,6,SUCCESS
CRAWL,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,6,FAIL
vicar,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,7,6,FAIL
guide,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,1,5,SUCCESS
lithe,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,4,SUCCESS
alarm,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,9,6,FAIL
beady,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,3,SUCCESS
annex,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,9,6,FAIL
OZONE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,1,5,SUCCESS
FOCUS,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,4,SUCCESS
ELDER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,4,SUCCESS
retry,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,1,6,FAIL
PARRY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,6,FAIL
excel,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,8,6,SUCCESS
clasp,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,3,SUCCESS
EXILE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,6,6,FAIL
POPPY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,1,6,FAIL
showy,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,2,6,FAIL
scoop,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,4,SUCCESS
geeky,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,4,5,SUCCESS
uncut,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,1,5,SUCCESS
seize,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,6,FAIL
BONUS,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,1,5,SUCCESS
swell,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,5,SUCCESS
HOWDY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,6,FAIL
mushy,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,6,SUCCESS
GRATE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,6,FAIL
SAPPY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,6,FAIL
march,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,3,SUCCESS
waive,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,2,6,FAIL
speck,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,2,SUCCESS
hutch,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,6,FAIL
TYING,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,1,5,SUCCESS
WIDER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,3,SUCCESS
ERECT,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,8,6,FAIL
DEIGN,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,4,6,FAIL
gruff,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,4,SUCCESS
tonga,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,2,5,SUCCESS
DREAD,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,1,4,SUCCESS
caper,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,4,SUCCESS
BULLY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,6,FAIL
UMBRA,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,1,6,SUCCESS
junto,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,3,6,FAIL
dryer,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,5,6,FAIL
RUMOR,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,6,6,SUCCESS
PIQUE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,0,5,SUCCESS
SAVOY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,5,6,FAIL
BOXER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-04T00:18:05_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_wsd_decay=0.05_0.25/epoch_5/step_final,2,6,FAIL
