processed_words,model_name,retry_count,turn_count,success_failure
goose,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
KINKY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
GENIE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
FUNKY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,FAIL
PROOF,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,FAIL
ROAST,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,2,SUCCESS
CARRY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,7,6,FAIL
SYRUP,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,SUCCESS
CHART,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
CHESS,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
waste,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,SUCCESS
WRONG,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
ovary,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
ruler,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
TEETH,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,3,6,FAIL
LARVA,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,3,6,FAIL
TORUS,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
REVUE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,7,6,FAIL
sally,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,3,5,SUCCESS
idler,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
PAYER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
koala,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
mecca,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,5,SUCCESS
LEVER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,3,6,FAIL
swill,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,5,SUCCESS
VISIT,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,13,6,FAIL
halve,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,3,6,SUCCESS
debug,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,4,6,FAIL
AUDIO,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,3,6,FAIL
VIGIL,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
WROTE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,5,SUCCESS
venom,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
CONDO,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,2,5,SUCCESS
dodgy,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,FAIL
INNER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
ferry,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,5,SUCCESS
amass,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,SUCCESS
cater,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
COACH,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
STOLE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,5,SUCCESS
MAMMA,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,FAIL
slosh,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,5,6,FAIL
tepee,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,2,6,FAIL
READY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,5,SUCCESS
GLAZE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
ARBOR,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,3,SUCCESS
BEAST,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,FAIL
detox,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,2,6,SUCCESS
BEACH,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,3,SUCCESS
truer,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
CADDY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,5,SUCCESS
VIXEN,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,5,SUCCESS
BIBLE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,4,SUCCESS
CRAWL,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
vicar,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,3,6,SUCCESS
guide,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,5,6,SUCCESS
lithe,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
alarm,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,4,SUCCESS
beady,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
annex,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,2,6,FAIL
OZONE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,2,6,FAIL
FOCUS,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,5,SUCCESS
ELDER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,3,SUCCESS
retry,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,FAIL
PARRY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,3,6,SUCCESS
excel,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,FAIL
clasp,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,3,SUCCESS
EXILE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,3,6,FAIL
POPPY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
showy,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,FAIL
scoop,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,FAIL
geeky,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
uncut,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,4,SUCCESS
seize,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,2,6,FAIL
BONUS,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,5,SUCCESS
swell,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
HOWDY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,2,6,FAIL
mushy,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,5,SUCCESS
GRATE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
SAPPY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,5,SUCCESS
march,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,SUCCESS
waive,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,4,SUCCESS
speck,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,3,SUCCESS
hutch,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,4,6,FAIL
TYING,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,5,SUCCESS
WIDER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,FAIL
ERECT,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,FAIL
DEIGN,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,5,SUCCESS
gruff,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,8,6,FAIL
tonga,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
DREAD,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
caper,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
BULLY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
UMBRA,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,SUCCESS
junto,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
dryer,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,4,6,FAIL
RUMOR,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,10,6,FAIL
PIQUE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
SAVOY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
BOXER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,3,SUCCESS
moody,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,FAIL
SKULL,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
serum,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
REHAB,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
REIGN,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
NANNY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
SLASH,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,6,6,FAIL
LABEL,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,4,5,SUCCESS
vigor,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
ENEMA,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,4,6,FAIL
queen,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,4,6,FAIL
shrew,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,SUCCESS
SALSA,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,8,6,FAIL
VERSO,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,2,6,FAIL
EATER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
MAIZE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,2,4,SUCCESS
stash,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-02T22:07:18_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,FAIL
