processed_words,model_name,retry_count,turn_count,success_failure
ENTRY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,5,SUCCESS
BLUER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
daisy,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
tight,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
IDIOM,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
WREAK,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
elope,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
fatal,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
taunt,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
GOLLY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
RESIN,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,3,SUCCESS
ONION,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
STEAK,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,SUCCESS
LEVEL,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,4,SUCCESS
gayly,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
kitty,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
grace,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,4,SUCCESS
WIDEN,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
DIVER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,SUCCESS
glean,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
debug,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
venom,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
PARER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
STAFF,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
DOWEL,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
pound,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
singe,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,3,SUCCESS
IDEAL,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
gloss,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
sneer,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
WINDY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
PIPER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
woody,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,SUCCESS
undid,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
SUMAC,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
fiber,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
OZONE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
creed,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,SUCCESS
retry,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
SWELL,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
PRIME,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
hound,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,SUCCESS
dodge,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,4,SUCCESS
BITTY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
DETOX,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,4,SUCCESS
finer,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
lower,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,4,SUCCESS
NINTH,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
gamma,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
FILLY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,5,SUCCESS
older,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
PITCH,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
SPORT,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,3,SUCCESS
dryer,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,5,SUCCESS
sepia,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
LADLE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,SUCCESS
covey,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
NEWER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
snuff,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
SIREN,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
elbow,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,4,SUCCESS
NANNY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
tenor,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
VERSO,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,SUCCESS
EATER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
moral,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,SUCCESS
DITTY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,5,SUCCESS
wight,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
DREAM,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
swept,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,4,SUCCESS
CRAFT,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
UNMET,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,4,SUCCESS
woven,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
admin,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
FRESH,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
meter,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
ALTER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
vaunt,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
DAUNT,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
STUMP,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,5,SUCCESS
OUTDO,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,4,SUCCESS
sheen,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,3,SUCCESS
HITCH,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
organ,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,4,SUCCESS
corer,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
outer,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
inter,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
medal,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
dimly,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,3,SUCCESS
dairy,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,5,SUCCESS
NEVER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,5,SUCCESS
petal,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
power,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,3,SUCCESS
OPERA,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
ROWER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
boxer,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
eaten,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,SUCCESS
PAPER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
SWEAR,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
wooer,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
unfed,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
CLOCK,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
GOLEM,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
WILLY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,SUCCESS
stoop,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,4,SUCCESS
ethos,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,3,SUCCESS
savoy,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
RENEW,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
UNDER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
login,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-06T08:38:25_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp_openai_120b_sft/epoch_5/step_final,0,6,FAIL
