processed_words,model_name,retry_count,turn_count,success_failure
WRONG,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
ovary,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,8,6,FAIL
ruler,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,8,6,FAIL
TEETH,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,9,6,FAIL
LARVA,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
TORUS,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,3,SUCCESS
REVUE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,3,6,FAIL
sally,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,FAIL
idler,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,3,SUCCESS
PAYER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
koala,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,2,4,SUCCESS
mecca,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,3,4,SUCCESS
LEVER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,5,SUCCESS
swill,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,SUCCESS
VISIT,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,3,6,FAIL
halve,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,5,SUCCESS
debug,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,4,6,SUCCESS
AUDIO,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,5,SUCCESS
VIGIL,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,2,6,FAIL
WROTE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
venom,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,4,6,FAIL
CONDO,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,3,6,FAIL
dodgy,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
INNER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
ferry,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,5,SUCCESS
amass,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,2,6,SUCCESS
cater,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
COACH,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,6,6,FAIL
STOLE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,2,SUCCESS
MAMMA,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,2,6,FAIL
slosh,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,SUCCESS
tepee,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,9,6,FAIL
READY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,3,SUCCESS
GLAZE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,SUCCESS
ARBOR,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,2,3,SUCCESS
BEAST,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
detox,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,FAIL
BEACH,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,5,SUCCESS
truer,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,FAIL
CADDY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,4,SUCCESS
VIXEN,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,4,6,FAIL
BIBLE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,3,4,SUCCESS
CRAWL,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,2,5,SUCCESS
vicar,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,SUCCESS
guide,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
lithe,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,3,4,SUCCESS
alarm,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,10,6,FAIL
beady,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,SUCCESS
annex,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,7,6,FAIL
OZONE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,7,6,FAIL
FOCUS,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,3,SUCCESS
ELDER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,3,6,SUCCESS
retry,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,5,6,FAIL
PARRY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
excel,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,FAIL
clasp,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
EXILE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,4,6,FAIL
POPPY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,2,6,FAIL
showy,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
scoop,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,FAIL
geeky,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,5,SUCCESS
uncut,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,3,5,SUCCESS
seize,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,5,6,FAIL
BONUS,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,5,6,FAIL
swell,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,5,SUCCESS
HOWDY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,4,6,SUCCESS
mushy,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
GRATE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,SUCCESS
SAPPY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,5,SUCCESS
march,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
waive,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,SUCCESS
speck,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
hutch,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,FAIL
TYING,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,3,SUCCESS
WIDER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,3,SUCCESS
ERECT,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,FAIL
DEIGN,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,4,SUCCESS
gruff,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,7,5,SUCCESS
tonga,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,3,SUCCESS
DREAD,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
caper,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,5,SUCCESS
BULLY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,6,6,FAIL
UMBRA,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,4,6,FAIL
junto,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,5,SUCCESS
dryer,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,6,6,FAIL
RUMOR,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,2,4,SUCCESS
PIQUE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,SUCCESS
SAVOY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
BOXER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
moody,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,SUCCESS
SKULL,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,1,6,FAIL
serum,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,5,SUCCESS
REHAB,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,3,6,FAIL
REIGN,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,SUCCESS
NANNY,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
SLASH,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,3,SUCCESS
LABEL,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
vigor,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,6,6,FAIL
ENEMA,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,5,6,SUCCESS
queen,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,10,6,FAIL
shrew,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,5,SUCCESS
SALSA,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,4,6,FAIL
VERSO,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,10,6,FAIL
EATER,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,6,FAIL
MAIZE,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,6,6,FAIL
stash,/mnt/ssd2/shreyansh/models/qwen3/exp_2025-08-03T15:38:10_qwen3_4b_fsdp_packing=ffd_flash_attn_fsdp2_torch_compile_dcp/epoch_5/step_final,0,4,SUCCESS
