processed_words,model_name,retry_count,turn_count,success_failure
bardo,Qwen/Qwen3-4B,5,6,FAIL
woald,Qwen/Qwen3-4B,4,6,FAIL
yucks,Qwen/Qwen3-4B,16,6,FAIL
nibby,Qwen/Qwen3-4B,1,6,FAIL
drips,Qwen/Qwen3-4B,1,5,SUCCESS
swabs,Qwen/Qwen3-4B,3,6,FAIL
torah,Qwen/Qwen3-4B,4,6,FAIL
paved,Qwen/Qwen3-4B,2,6,FAIL
mirls,Qwen/Qwen3-4B,2,6,FAIL
druxy,Qwen/Qwen3-4B,4,6,FAIL
nepit,Qwen/Qwen3-4B,2,6,FAIL
souly,Qwen/Qwen3-4B,0,6,FAIL
salop,Qwen/Qwen3-4B,4,6,FAIL
thots,Qwen/Qwen3-4B,0,6,FAIL
cohab,Qwen/Qwen3-4B,0,6,FAIL
oarer,Qwen/Qwen3-4B,6,6,FAIL
mawed,Qwen/Qwen3-4B,6,6,FAIL
wytes,Qwen/Qwen3-4B,2,6,FAIL
poste,Qwen/Qwen3-4B,2,6,FAIL
bowie,Qwen/Qwen3-4B,3,5,SUCCESS
hikes,Qwen/Qwen3-4B,3,6,FAIL
afore,Qwen/Qwen3-4B,3,6,FAIL
nokes,Qwen/Qwen3-4B,3,6,FAIL
tarka,Qwen/Qwen3-4B,0,6,FAIL
mangi,Qwen/Qwen3-4B,2,6,FAIL
serry,Qwen/Qwen3-4B,1,6,FAIL
ricks,Qwen/Qwen3-4B,0,2,SUCCESS
burbs,Qwen/Qwen3-4B,0,6,FAIL
namad,Qwen/Qwen3-4B,4,6,FAIL
orate,Qwen/Qwen3-4B,3,5,SUCCESS
rines,Qwen/Qwen3-4B,1,6,FAIL
oinks,Qwen/Qwen3-4B,1,6,FAIL
hosen,Qwen/Qwen3-4B,3,6,FAIL
samfi,Qwen/Qwen3-4B,6,6,FAIL
wojus,Qwen/Qwen3-4B,0,6,FAIL
aurum,Qwen/Qwen3-4B,6,6,FAIL
rodes,Qwen/Qwen3-4B,1,6,FAIL
kingy,Qwen/Qwen3-4B,2,6,FAIL
olent,Qwen/Qwen3-4B,2,6,FAIL
acids,Qwen/Qwen3-4B,4,3,SUCCESS
agmas,Qwen/Qwen3-4B,4,6,FAIL
vacay,Qwen/Qwen3-4B,10,6,FAIL
jaaps,Qwen/Qwen3-4B,6,6,FAIL
blook,Qwen/Qwen3-4B,0,6,FAIL
phuts,Qwen/Qwen3-4B,2,6,FAIL
gouks,Qwen/Qwen3-4B,1,6,FAIL
means,Qwen/Qwen3-4B,0,6,FAIL
risks,Qwen/Qwen3-4B,2,6,FAIL
saree,Qwen/Qwen3-4B,0,3,SUCCESS
gutta,Qwen/Qwen3-4B,6,6,FAIL
smogs,Qwen/Qwen3-4B,5,6,FAIL
oupas,Qwen/Qwen3-4B,4,6,FAIL
agros,Qwen/Qwen3-4B,0,6,FAIL
mimes,Qwen/Qwen3-4B,2,6,FAIL
saick,Qwen/Qwen3-4B,6,6,FAIL
jagas,Qwen/Qwen3-4B,1,6,FAIL
sitar,Qwen/Qwen3-4B,4,6,FAIL
razoo,Qwen/Qwen3-4B,5,6,FAIL
mucid,Qwen/Qwen3-4B,1,6,FAIL
andro,Qwen/Qwen3-4B,4,6,FAIL
helve,Qwen/Qwen3-4B,1,6,FAIL
porte,Qwen/Qwen3-4B,1,6,FAIL
panko,Qwen/Qwen3-4B,5,6,FAIL
obias,Qwen/Qwen3-4B,1,6,FAIL
cills,Qwen/Qwen3-4B,3,6,FAIL
peart,Qwen/Qwen3-4B,1,6,FAIL
pyuff,Qwen/Qwen3-4B,9,6,FAIL
senor,Qwen/Qwen3-4B,2,6,FAIL
oxims,Qwen/Qwen3-4B,4,6,FAIL
huzzy,Qwen/Qwen3-4B,6,6,FAIL
renks,Qwen/Qwen3-4B,2,6,FAIL
trows,Qwen/Qwen3-4B,0,6,FAIL
repas,Qwen/Qwen3-4B,0,6,FAIL
cones,Qwen/Qwen3-4B,5,6,FAIL
fowth,Qwen/Qwen3-4B,4,6,FAIL
crore,Qwen/Qwen3-4B,1,6,SUCCESS
minse,Qwen/Qwen3-4B,6,6,FAIL
choli,Qwen/Qwen3-4B,1,6,FAIL
breer,Qwen/Qwen3-4B,0,6,FAIL
poofs,Qwen/Qwen3-4B,1,6,FAIL
popsy,Qwen/Qwen3-4B,0,6,FAIL
jobes,Qwen/Qwen3-4B,2,6,FAIL
axing,Qwen/Qwen3-4B,4,6,FAIL
rared,Qwen/Qwen3-4B,1,6,FAIL
muils,Qwen/Qwen3-4B,6,6,FAIL
morna,Qwen/Qwen3-4B,5,6,FAIL
daker,Qwen/Qwen3-4B,1,6,FAIL
totes,Qwen/Qwen3-4B,1,6,FAIL
barby,Qwen/Qwen3-4B,5,6,FAIL
tufts,Qwen/Qwen3-4B,2,6,FAIL
pulps,Qwen/Qwen3-4B,0,6,FAIL
yaups,Qwen/Qwen3-4B,1,6,FAIL
segol,Qwen/Qwen3-4B,6,6,FAIL
poney,Qwen/Qwen3-4B,3,6,FAIL
mingi,Qwen/Qwen3-4B,6,6,FAIL
laika,Qwen/Qwen3-4B,6,6,FAIL
spail,Qwen/Qwen3-4B,6,6,FAIL
chefs,Qwen/Qwen3-4B,0,6,FAIL
jehus,Qwen/Qwen3-4B,4,6,FAIL
soily,Qwen/Qwen3-4B,0,6,FAIL
cusum,Qwen/Qwen3-4B,9,6,FAIL
salas,Qwen/Qwen3-4B,2,6,FAIL
assai,Qwen/Qwen3-4B,5,6,FAIL
osars,Qwen/Qwen3-4B,2,6,FAIL
quaky,Qwen/Qwen3-4B,7,6,FAIL
thoro,Qwen/Qwen3-4B,0,6,FAIL
